total_lines,code_lines,blank_lines,comment_lines,comment_ratio,num_functions,num_classes,num_methods,avg_function_length,max_function_length,num_imports,num_unique_imports,cyclomatic_complexity,max_nesting_depth,avg_nesting_depth,num_branches,num_loops,num_try_except,num_assertions,num_lambda_functions,has_docstrings,docstring_coverage,has_type_hints,type_hint_coverage,avg_identifier_length,num_global_variables,num_nested_functions,num_return_statements,uses_star_import,syntax_error,label
56.0,34.60504261478914,6.494535418687171,8.16992117001683,0.14589144946458624,10.0,1.0,4.425211281838353,15.852727103656177,47.39438370696645,5.0,3.621373973713924,4.0,1.0,0.5263719406651685,7.0,3.0,1.0,4.0,2.0,0.0,0.7538078968414832,1.0,0.5596028733175112,11.482900671835736,1.0,1.0,5.0,0.0,0.0,0
220.0,167.12656835888055,14.953360157134135,10.677644565262801,0.048534748023921825,22.0,1.0,6.496756253442815,57.32341790342195,256.09358562802345,22.0,15.249639671521567,48.0,9.0,4.949512900039357,11.0,18.0,4.0,0.0,7.0,0.0,0.2575336962457695,1.0,0.21973002254422133,5.814493607516401,12.0,5.0,7.0,0.0,0.0,1
114.0,77.19077607143221,21.57684929730073,15.222604124350893,0.13353161512588502,5.0,0.0,0.0,5.87955495721129,12.02344788611469,8.0,6.997595336316345,2.0,3.0,2.2063704128525665,0.0,3.0,2.0,1.0,2.0,1.0,0.5852962763208363,0.0,0.5657904209374687,8.77597655401968,0.0,0.0,7.0,0.0,0.0,0
260.0,174.37710978935564,49.51716511090563,46.68852980700866,0.17957126848849486,6.0,0.0,0.0,21.25634566392733,40.45118944443495,5.0,4.461340117148292,11.0,2.0,1.1369766641012407,8.0,0.0,2.0,2.0,0.0,1.0,0.4502365784193523,1.0,0.5466921746509742,6.667951022854792,1.0,0.0,7.0,0.0,0.0,0
492.0,390.9443417988106,18.061271791922472,37.81497414842146,0.07685970355370216,17.0,3.0,10.830803056593613,36.708075882238305,145.35335341075682,11.0,9.467420676153477,14.0,8.0,5.3894558455115975,36.0,6.0,2.0,1.0,2.0,1.0,0.1536166243382199,0.0,0.24302469576472052,4.534197017005163,5.0,3.0,15.0,1.0,0.0,1
125.0,92.99428947077524,12.75180589370753,23.768760330043964,0.19015008264035171,13.0,1.0,6.162329432559034,22.382591158875915,61.553229324436344,11.0,10.588306517698275,8.0,1.0,0.7674013451724117,2.0,3.0,3.0,3.0,2.0,0.0,0.3710352125097371,1.0,0.8095393667637503,12.319213553122836,0.0,1.0,2.0,0.0,0.0,0
476.0,356.8065212501673,35.0034072200684,26.677076362794875,0.056044278073098475,20.0,2.0,12.523300895352344,58.15925760872531,191.33226458546082,16.0,13.778655355066,35.0,9.0,7.351282831071754,35.0,12.0,6.0,1.0,6.0,0.0,0.07592122790185674,0.0,0.0,8.083473806547262,5.0,7.0,10.0,1.0,0.0,1
185.0,118.33533711848852,24.039112654105704,36.09858422721634,0.19512748230927754,8.0,1.0,7.662166989949489,6.981971815202077,13.878079299370162,11.0,9.065612402787607,8.0,1.0,0.7143237601224265,7.0,3.0,2.0,2.0,0.0,1.0,0.9046433066662657,0.0,1.0,6.227759584470953,1.0,1.0,11.0,0.0,0.0,0
570.0,444.67385035239147,46.63418962623792,39.12933544002672,0.06864795691232758,1.0,3.0,14.398258011068286,55.13425081693332,216.07093721940805,17.0,13.798842697410098,26.0,6.0,3.2286729444047393,36.0,6.0,1.0,0.0,3.0,0.0,0.06617208978637548,0.0,0.0,2.415469002051438,14.0,4.0,10.0,0.0,0.0,1
218.0,135.3874975676843,38.33251562984824,44.52857285021979,0.20425950848724675,9.0,0.0,0.0,13.34726899160474,30.534834732399673,7.0,6.991265886375385,11.0,1.0,0.5736838395335929,5.0,1.0,0.0,1.0,2.0,1.0,0.6293575923509475,0.0,0.5712678629128621,5.295267940008641,0.0,0.0,5.0,0.0,0.0,0
122.0,97.18176429517229,6.434810373928383,6.9296416102269776,0.05680034106743424,11.0,4.0,29.78226814862758,52.78875736075082,239.62809260767233,10.0,8.198863774592567,44.0,8.0,7.052496896036365,16.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20368583388018635,8.493080339379064,5.0,1.0,4.0,0.0,0.0,1
63.0,35.04147696087999,6.683228165258577,9.548970935431889,0.1515709672290776,5.0,3.0,8.82266824183986,19.03324204328839,31.11506949159933,3.0,2.84909586058495,4.0,1.0,0.6275854687802043,7.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.6433209899115396,6.674266628567575,0.0,0.0,11.0,0.0,0.0,0
51.0,37.62581461291179,6.8936821933363435,11.423091140395032,0.223982179223432,4.0,3.0,20.73590742556784,21.264658312211523,33.027637909795196,4.0,3.5273588756055108,2.0,2.0,0.8364709700293687,6.0,5.0,3.0,4.0,0.0,1.0,0.6833784177714406,1.0,0.37831833345783533,7.634570116809615,1.0,0.0,5.0,0.0,0.0,0
109.0,64.26598027188858,13.532236709376395,25.10569081320996,0.23032743865330238,10.0,1.0,6.483367082197086,16.742886823101966,46.26360020849108,6.0,5.525225874678439,1.0,3.0,1.2999925839950084,8.0,4.0,1.0,2.0,0.0,0.0,0.7726827837482125,0.0,0.26523305586412416,11.489476293911117,2.0,0.0,1.0,0.0,0.0,0
137.0,85.72421341170582,16.443710372234964,27.061862234434116,0.19753184112725633,6.0,2.0,8.116980202552773,23.612951322580187,53.511166056065036,9.0,6.781396427490643,9.0,3.0,2.1721699746375815,9.0,2.0,3.0,2.0,1.0,1.0,0.9618598026798771,1.0,0.34275677245656816,10.671593065152464,0.0,0.0,9.0,0.0,0.0,0
248.0,178.6261986103493,43.42501707148744,57.707492098590436,0.23269150039754208,3.0,3.0,12.649637125580657,18.27914490214885,44.00298864902031,2.0,1.4697967678095667,9.0,1.0,0.5838849453343998,1.0,0.0,1.0,2.0,1.0,1.0,0.8124313146277714,1.0,0.4962606083193465,7.6584683277396675,1.0,1.0,7.0,0.0,0.0,0
597.0,495.95068097208554,34.826175983986026,36.44285928655365,0.061043315387862056,1.0,4.0,25.778212339685957,41.093232914085505,122.33069064498719,22.0,16.548089455887272,29.0,4.0,3.1457966620102202,22.0,13.0,5.0,1.0,6.0,0.0,0.14870411678976767,1.0,0.1829516393572569,4.784151950626926,8.0,7.0,14.0,0.0,0.0,1
218.0,179.93861016586519,16.521060303878127,12.03597013573853,0.05521087218228684,12.0,1.0,11.86705703073155,27.377675436908703,78.91323275230631,20.0,15.348327434662606,21.0,9.0,7.817512331185448,25.0,11.0,6.0,2.0,0.0,1.0,0.17174075219940335,0.0,0.2940018438373314,4.0959969465083805,13.0,8.0,2.0,0.0,1.0,1
281.0,192.73941791754345,49.11289122042128,38.27876390520862,0.1362233590932691,12.0,0.0,0.0,17.115594249077873,29.255950529836895,5.0,4.078462117677704,7.0,3.0,2.345754032928393,7.0,5.0,0.0,2.0,0.0,1.0,0.572124636532763,0.0,0.6944119095566896,7.38000477154229,2.0,1.0,7.0,0.0,0.0,0
90.0,75.66460505662396,5.535448730520649,5.19079307312953,0.057675478590328115,10.0,5.0,39.7714614935937,44.14571974779669,128.31045458301944,16.0,12.888377848637022,39.0,7.0,4.541614632454274,34.0,6.0,1.0,2.0,3.0,1.0,0.19421786890348436,0.0,0.31597601589078295,5.123595265040769,2.0,3.0,16.0,1.0,0.0,1
193.0,117.39531690735677,31.642242604967187,37.94631451989574,0.1966130286004961,12.0,1.0,3.171724876838823,14.95618855472465,29.592642304866857,3.0,2.518172354949808,10.0,2.0,1.1789596214371005,0.0,2.0,3.0,4.0,2.0,1.0,0.9364333265939161,0.0,0.5231030131104702,10.006493364392663,2.0,1.0,6.0,0.0,0.0,0
146.0,94.76879145355566,23.932504835072926,34.478540287491455,0.2361543855307634,11.0,0.0,0.0,23.35227265264699,59.47361988283265,5.0,4.64145814569665,3.0,1.0,0.40369957267345435,9.0,4.0,2.0,3.0,2.0,1.0,0.8868655191847594,0.0,0.8983275470526398,11.350192782107277,2.0,0.0,9.0,0.0,0.0,0
186.0,109.90358205542917,35.03619283724819,32.091044509817735,0.1725324973646115,4.0,0.0,0.0,13.56389401033655,36.16745342203464,2.0,1.415433170665056,10.0,1.0,0.6079500211556724,5.0,5.0,3.0,1.0,0.0,1.0,0.5503448595694906,1.0,0.5875732036155987,5.2971575818057515,2.0,1.0,10.0,0.0,0.0,0
161.0,111.72699762769379,22.450257466118774,24.682051040533743,0.15330466484803568,8.0,1.0,2.5227758722830393,14.231153171251108,34.622805869737846,11.0,9.718801248094676,2.0,2.0,1.0876268568863485,6.0,1.0,2.0,2.0,1.0,0.0,0.6580556345483533,0.0,0.5966448402884009,9.108807246857538,1.0,1.0,3.0,0.0,0.0,0
275.0,193.03036787685173,42.69846802642889,63.0502853519719,0.22927376491626145,10.0,2.0,4.608982849899835,17.84830827574498,29.164355923274147,10.0,9.73598797526275,3.0,3.0,1.8736304623877158,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.3828958633976627,14.711619756388943,1.0,1.0,9.0,0.0,0.0,0
51.0,35.32858342105566,9.725202332083208,9.656626247778336,0.189345612701536,12.0,1.0,3.334178617642718,20.252381078434553,37.153434778443575,10.0,9.62433696371195,9.0,1.0,0.5393359134556296,0.0,1.0,2.0,2.0,1.0,1.0,0.5668235276341311,0.0,0.4856501259985031,10.4538002837072,2.0,1.0,6.0,0.0,0.0,0
105.0,82.12995445010122,9.853341387602622,7.44105653011416,0.07086720504870629,18.0,2.0,23.082730147542588,48.13121107890415,202.62526030723527,11.0,7.025178211179487,17.0,9.0,4.509754418304337,21.0,4.0,1.0,2.0,0.0,0.0,0.3782417066544932,1.0,0.20345406226155224,10.500885432166765,10.0,2.0,15.0,1.0,0.0,1
75.0,48.12564436742269,13.870436637813294,12.765960541375424,0.17021280721833898,8.0,2.0,7.239029836321077,17.029859269299465,48.3734101419681,11.0,10.110783786073249,4.0,2.0,1.1816771858574704,3.0,0.0,3.0,0.0,0.0,1.0,0.8335500528184727,1.0,0.7319316409540744,8.460094446754463,0.0,1.0,7.0,0.0,0.0,0
406.0,310.7853483152235,35.76014579955344,13.524245846153143,0.03331095035998311,18.0,3.0,33.435398921678804,36.999531354118346,153.54718487559433,6.0,3.2484652563439584,30.0,4.0,2.756945034043817,30.0,11.0,0.0,1.0,7.0,1.0,0.3342455251854313,0.0,0.0,4.339411832055263,2.0,4.0,19.0,1.0,0.0,1
77.0,55.599326718039464,11.78365663560356,18.72525863138101,0.2431851770309222,3.0,0.0,0.0,16.694563096258875,33.67399291327193,11.0,9.89131731753669,4.0,3.0,2.0089529277860283,7.0,2.0,2.0,1.0,0.0,1.0,0.41819637736216664,0.0,0.7111700026652913,7.579342282535042,2.0,0.0,1.0,0.0,0.0,0
121.0,76.7817680476324,14.296429608127296,21.934556085026756,0.18127732301675004,13.0,0.0,0.0,12.21312307446773,32.286224095012855,2.0,1.7084215387917188,9.0,1.0,0.48771278046807487,3.0,0.0,3.0,2.0,2.0,1.0,0.6040512116347945,1.0,0.773973474660487,5.619582838709751,0.0,0.0,6.0,0.0,0.0,0
257.0,182.96931109189075,11.465650017586878,16.464827044219252,0.06406547488023055,21.0,1.0,11.417798698705877,57.86925055462512,231.4396814853228,16.0,12.975519691584307,46.0,6.0,3.6408504983563397,20.0,6.0,5.0,2.0,1.0,0.0,0.2475721257026906,0.0,0.20184577368938267,7.171971803984616,6.0,8.0,13.0,1.0,0.0,1
275.0,192.5461221609673,32.93075642624015,61.6600650189227,0.224218418250628,11.0,1.0,7.9998621225061655,8.105504750960272,21.759127649365126,11.0,8.474187587072878,2.0,2.0,0.9008200768785634,9.0,0.0,2.0,3.0,0.0,1.0,0.6133060221816585,1.0,0.4950580621290263,10.413665716388373,1.0,0.0,2.0,0.0,0.0,0
199.0,142.99073235849758,31.05699153051045,34.2072447791259,0.17189570240766786,11.0,3.0,6.329121739265098,11.04058864168557,30.8008245820683,5.0,4.15570203594437,1.0,2.0,1.1421179939720385,8.0,2.0,0.0,0.0,1.0,1.0,0.7140462542983628,1.0,0.6307890341198389,10.427814985956733,2.0,0.0,2.0,0.0,0.0,0
162.0,92.13208742896329,24.483156445285662,34.4776111248059,0.21282476002966602,12.0,3.0,10.160032996083377,15.135388484944137,42.404840152904356,4.0,2.96995088519062,9.0,1.0,0.68016524798691,2.0,5.0,3.0,0.0,0.0,1.0,0.734306611823706,1.0,0.6473421273387534,7.014411089652337,0.0,1.0,10.0,0.0,0.0,0
109.0,69.94011250549602,17.008075466049817,13.349766814519203,0.1224749249038459,14.0,3.0,19.183117798589734,10.143943618491726,19.251212768457897,11.0,7.951693212013641,9.0,3.0,1.7813006325619831,4.0,5.0,3.0,2.0,0.0,0.0,0.6356628189176052,1.0,0.8501132618457469,16.008052406303474,0.0,1.0,7.0,0.0,0.0,0
120.0,66.96958149221193,15.515230878046047,12.954582690093922,0.10795485575078269,14.0,0.0,0.0,16.824000236392436,48.70294825123348,2.0,1.975478850310869,6.0,3.0,2.024260760825368,1.0,0.0,3.0,3.0,0.0,1.0,0.6409817334243871,0.0,0.3190740541270653,5.17217403114786,0.0,0.0,10.0,0.0,0.0,0
82.0,55.11195510440533,11.953428530530633,14.090696416063063,0.17183776117150076,12.0,2.0,10.497399526658688,6.68357084960979,13.531077648535607,9.0,8.137181106059316,5.0,3.0,1.9468890719071028,6.0,0.0,3.0,0.0,0.0,0.0,0.8177126491505772,1.0,0.7575379359313543,8.342476034295604,2.0,1.0,6.0,0.0,0.0,0
168.0,109.08544008923506,19.43802835521444,36.72315752420113,0.21859022335834005,2.0,3.0,18.347777818341314,9.091415054127555,22.998586635985976,8.0,6.598402507814906,9.0,3.0,1.7101758425876645,6.0,4.0,1.0,0.0,1.0,0.0,0.6576442700688072,1.0,0.8719648189007901,13.37487989457192,0.0,1.0,10.0,0.0,0.0,0
491.0,425.66741692149134,48.664017840693006,9.234563841437568,0.018807665664842297,8.0,5.0,20.310879685764732,51.57978125323258,169.06087437534146,20.0,10.183698022553688,32.0,4.0,3.579880741222221,18.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12525161921735467,4.368946143597916,5.0,9.0,6.0,0.0,0.0,1
554.0,416.4183362769921,20.705542325824684,43.49356156024319,0.07850823386325485,5.0,5.0,58.62286172992447,67.15044618996163,298.4670228766608,17.0,12.124570492301896,36.0,6.0,3.0516564536943047,31.0,3.0,7.0,0.0,4.0,0.0,0.07122003403194671,0.0,0.0,8.114900383035563,8.0,2.0,2.0,0.0,1.0,1
100.0,60.50062081260506,11.096558991916982,17.25002519824205,0.1725002519824205,7.0,1.0,6.540513566770286,11.23644061768415,22.748407319483444,8.0,7.296622316271422,1.0,3.0,1.2322580204984828,3.0,0.0,2.0,3.0,1.0,1.0,0.8908015148537766,1.0,0.5436621902001825,5.657521429173148,0.0,1.0,3.0,0.0,0.0,0
75.0,43.21127720064478,14.71414576026443,15.973027713984859,0.21297370285313144,14.0,3.0,6.9106994321838595,19.760169553766794,37.09303274577101,7.0,5.612681254898739,2.0,3.0,1.8442497433852116,6.0,3.0,3.0,0.0,2.0,1.0,0.6712893976100183,1.0,0.41849421700321326,10.07144484187831,1.0,0.0,11.0,0.0,0.0,0
110.0,70.95049376809594,16.54326260873258,11.373790797180966,0.1033980981561906,5.0,0.0,0.0,14.681492238742777,26.40499656844187,3.0,2.5921000977771413,1.0,2.0,1.1973136808479345,1.0,0.0,0.0,0.0,2.0,1.0,0.962682319229065,1.0,0.20296003187591058,9.359960402085798,1.0,0.0,3.0,0.0,0.0,0
84.0,56.32049225193632,16.47939726041589,15.364663155313119,0.18291265661087047,3.0,2.0,8.125838612809721,24.676790138852404,47.32415702280413,10.0,7.906433276871283,3.0,2.0,1.1872667434083497,6.0,4.0,2.0,2.0,0.0,1.0,0.710145522932764,1.0,0.6633048730824819,8.342635332439901,2.0,0.0,4.0,1.0,0.0,0
396.0,349.3526984866204,21.824258220508113,19.24149383652535,0.04858963090031654,8.0,1.0,9.100550373234343,26.775343724631057,106.9153374346346,23.0,17.92244205141611,19.0,8.0,5.0077287583088195,20.0,16.0,6.0,0.0,6.0,1.0,0.3686928144970724,0.0,0.03720588899319207,1.7031364748822444,5.0,6.0,1.0,0.0,0.0,1
118.0,76.37066788963661,13.438446363659793,14.916924498050543,0.12641461439025883,3.0,2.0,6.54994726266424,13.517177088284962,29.173962492850606,6.0,5.578262323227529,2.0,2.0,0.9436597437238256,1.0,3.0,2.0,1.0,0.0,1.0,0.8923289071462566,0.0,0.6004368806334545,12.393962630834606,0.0,0.0,7.0,0.0,0.0,0
